StartDate,EndDate,Duration (in seconds),Finished,ResponseId,1_T,2_T,3_T,4_T,5_T,6_T,Avg_Colorado,Min_Colorado,1_T,2_T,3_T,4_T,5_T,6_T,Avg_Florida,Min_Florida,workerId,prices_florida,prices_colorado,PaidPrice,EndLoop,DurationLearning,SearchLength,dispersion,manipulated
15/02/2020 18:26,15/02/2020 18:39,763,1,R_3QKJ2OzBFm3MS85,,,,,,,,,2,2,1,,,,240,260,A9U0M5CHCVUD3,300;300;240;400;380;320;340;340;300;360;340;320;280;280;320;300;360;260;340;380;260;320;280;320;360,300;340;420;320;220;360;180;320;260;300;280;320;480;280;400;460;380;200;240;160;140;360;500;340;440,260,1,167862,3,higher,colorado
15/02/2020 18:28,15/02/2020 18:39,631,1,R_2cAyEqnpndVYAKu,,,,,,,,,1,,,,,,300,280,A1EVK54VSV4X7M,240;260;280;360;280;400;320;320;380;320;320;300;340;300;340;300;300;280;360;320;360;260;380;340;340,300;320;480;360;460;280;280;220;420;440;200;500;140;260;340;400;320;300;180;360;240;320;160;340;380,340,1,349146,1,higher,colorado
15/02/2020 18:35,15/02/2020 18:39,245,1,R_2VJdFXCL4aaxWKC,,,,,,,,,2,2,1,,,,280,240,A1RZO9UXEI17PZ,320;260;300;280;320;380;240;360;320;340;280;360;320;380;300;280;400;340;320;260;300;340;360;300;340,260;280;400;360;300;280;260;360;340;320;340;320;240;320;360;280;320;380;380;300;340;300;300;320;340,260,1,65299,3,same,colorado
15/02/2020 18:37,15/02/2020 18:39,173,1,R_2afPs13Zb1IaDdz,2,2,1,,,,200,260,,,,,,,,,A1SSEYBI26SMZV,240;380;360;300;300;320;380;360;320;400;280;260;300;300;320;360;340;320;280;340;260;280;340;340;320,320;320;300;380;360;280;400;340;340;360;280;300;320;260;360;300;320;320;340;240;340;380;300;260;280,260,1,42297,3,same,florida
15/02/2020 18:38,15/02/2020 18:40,139,1,R_RsgbYPsZY5vEJG1,1,,,,,,320,260,,,,,,,,,AB88DCE7T3LQ1,320;140;260;500;200;400;480;300;420;280;460;340;360;320;320;220;440;300;280;360;380;340;160;180;240,380;320;260;340;340;360;320;360;300;320;320;340;300;300;240;280;300;340;280;380;260;280;400;360;320,340,1,65537,1,higher,florida
15/02/2020 18:36,15/02/2020 18:40,286,1,R_T7NYKFK43Za4SFb,2,2,1,,,,300,240,,,,,,,,,A2O3N8G93MVCFE,400;360;340;300;360;320;320;280;260;380;260;320;320;380;340;240;280;340;300;300;280;320;300;360;340,300;320;240;380;300;260;400;280;340;380;280;360;340;320;320;340;300;280;320;320;360;340;260;300;360,260,1,104517,3,same,florida
15/02/2020 18:34,15/02/2020 18:41,430,1,R_2dMDB1ACX4OOH35,2,2,1,,,,300,240,,,,,,,,,A21OQV0G2H7FDR,320;360;340;320;280;300;280;260;300;380;340;340;300;320;280;360;360;400;240;260;320;340;320;380;300,360;380;300;340;280;360;320;320;360;320;260;340;240;340;340;380;320;300;400;260;300;280;300;280;320,260,1,208580,3,same,florida
15/02/2020 18:28,15/02/2020 18:41,772,1,R_yps63BsSz7l5ZTz,2,2,1,,,,300,240,,,,,,,,,AGZHWGUSRJIE5,320;320;320;300;380;360;280;240;340;360;300;360;340;380;280;300;400;300;260;280;320;320;260;340;340,340;320;300;360;260;380;300;240;320;280;300;320;360;380;260;280;280;320;320;340;340;300;360;340;400,260,1,358308,3,same,florida
15/02/2020 18:37,15/02/2020 18:41,256,1,R_2OIKFyIsGKl8j2U,,,,,,,,,2,2,2,2,2,,400,200,A3RXPBWUWQLLD9,280;260;340;380;340;300;400;260;280;320;320;240;340;360;360;300;300;360;320;320;300;280;380;340;320,340;340;300;260;360;240;280;300;320;300;260;340;320;280;380;360;320;400;340;300;320;280;360;320;380,320,0,125535,6,same,colorado
15/02/2020 18:38,15/02/2020 18:41,214,1,R_pcN1ENRLLBP99jH,2,2,1,,,,340,220,,,,,,,,,A3CAYU3JOQYXEV,200;320;240;320;300;360;260;440;380;500;320;360;280;400;340;280;300;480;460;220;180;140;160;340;420,320;300;340;360;380;260;320;280;260;320;340;340;300;340;380;360;280;400;320;360;320;300;280;300;240,260,1,71047,3,higher,florida
15/02/2020 18:36,15/02/2020 18:42,322,1,R_3HzB9NBpZ4bx21C,2,2,2,2,2,,300,260,,,,,,,,,A2CNSYH5ZL0ESN,280;360;300;280;360;360;260;280;300;320;240;320;300;260;320;340;320;340;320;340;380;300;340;380;400,280;300;260;340;320;260;360;320;380;240;340;320;340;280;320;380;280;300;300;300;320;360;360;400;340,320,0,82546,6,same,florida
15/02/2020 18:27,15/02/2020 18:42,906,1,R_1hSbWnYMCz5JJRt,,,,,,,,,2,2,2,2,2,,460,340,A30258S6U19AY2,280;300;340;340;280;360;300;320;320;240;360;360;340;260;380;320;400;260;380;300;340;320;320;300;280,380;500;280;240;440;320;180;140;260;420;400;300;200;300;460;340;480;340;320;360;220;360;320;280;160,320,0,272208,6,higher,colorado
15/02/2020 18:30,15/02/2020 18:42,708,1,R_2rpfTFNeHCJj5IC,,,,,,,,,2,2,1,,,,320,240,A2Y2MT4VW00269,280;300;260;380;340;320;300;360;280;340;280;320;260;320;360;320;340;300;240;380;300;400;320;340;360,340;320;280;140;440;280;360;400;480;320;260;360;300;420;380;180;240;500;340;300;200;320;220;460;160,260,1,268347,3,higher,colorado
15/02/2020 18:41,15/02/2020 18:43,113,1,R_2v78VfrTplbfzY9,1,,,,,,360,280,,,,,,,,,AB88DCE7T3LQ1,280;340;260;300;360;340;320;400;360;320;300;340;260;380;380;320;300;320;300;240;280;360;320;340;280,300;320;360;280;360;360;240;380;340;320;300;320;320;400;320;260;280;280;260;340;340;300;380;300;340,340,1,68884,1,same,florida
15/02/2020 18:41,15/02/2020 18:43,117,1,R_2t3CbBnfSIzPkoR,1,,,,,,320,280,,,,,,,,,A3HQV5UMMBN7FD,320;260;360;320;300;320;240;340;260;340;280;340;320;280;360;340;360;380;300;320;280;300;400;380;300,300;320;340;320;260;320;380;360;280;280;300;320;360;320;340;300;400;340;380;360;340;240;260;280;300,340,1,55941,1,same,florida
15/02/2020 18:39,15/02/2020 18:43,211,1,R_3pilqVc5TzScpTO,,,,,,,,,2,2,1,,,,320,260,A39PRBPSKA7A49,340;320;360;300;300;320;340;400;280;380;280;380;260;280;260;360;320;240;300;300;340;340;360;320;320,320;460;300;500;400;320;440;480;340;200;300;320;220;140;340;280;380;180;160;280;360;240;360;260;420,260,1,86484,3,higher,colorado
15/02/2020 18:40,15/02/2020 18:43,193,1,R_2aVMF2ujorSrBgn,1,,,,,,200,240,,,,,,,,,AZXG2N87ERWCV,260;280;500;300;340;140;160;460;480;420;340;400;440;280;180;360;320;360;240;300;320;200;380;220;320,320;300;380;400;320;360;340;260;360;280;340;360;300;340;380;240;300;260;320;320;300;340;320;280;280,340,1,36887,1,higher,florida
15/02/2020 18:40,15/02/2020 18:43,217,1,R_PCGemQCBoyptXUd,2,2,2,2,2,,260,180,,,,,,,,,AGH87LMY7QLSK,500;280;360;460;240;440;320;380;420;480;160;340;300;320;140;320;340;280;260;400;220;360;180;300;200,300;280;360;320;320;340;320;300;320;360;340;300;260;360;340;280;400;260;380;300;380;240;280;320;340,320,0,55091,6,higher,florida
15/02/2020 18:35,15/02/2020 18:44,510,1,R_1eCNQB1twpsYqXw,,,,,,,,,2,2,1,,,,320,240,A2U0Q7KBOQMAVN,300;320;340;320;320;300;360;280;300;360;360;380;380;280;300;340;320;340;340;280;260;400;240;320;260,280;320;340;320;380;320;260;300;320;280;240;320;340;360;300;340;360;360;300;300;400;280;340;260;380,260,1,178524,3,same,colorado
15/02/2020 18:27,15/02/2020 18:44,1017,1,R_3HNZWfuRv2Z7EuP,1,,,,,,340,280,,,,,,,,,A3HHXC5WN7JW18,260;360;260;380;300;320;300;400;320;280;320;340;380;340;360;280;300;320;340;300;240;320;360;340;280,340;320;260;320;340;340;340;360;300;360;240;320;380;280;360;380;300;320;300;260;280;400;300;280;320,340,1,212972,1,same,florida
15/02/2020 18:39,15/02/2020 18:44,300,1,R_3fvBTWR7idqqQLr,2,1,,,,,370,260,,,,,,,,,A1M6HR6Y121LCI,360;280;300;340;240;320;360;320;280;260;300;400;300;360;280;340;320;340;380;340;260;320;300;380;320,280;340;320;320;280;300;320;260;380;260;300;380;240;360;360;280;340;300;320;320;400;340;360;300;340,320,1,198963,2,same,florida
15/02/2020 18:40,15/02/2020 18:44,241,1,R_1ltSo3xffg38Nbx,2,2,2,2,1,,320,260,,,,,,,,,A1L32YIF4HX5BQ,500;300;300;240;320;280;440;200;280;260;420;180;140;460;320;360;480;160;340;220;400;340;320;360;380,300;240;300;340;360;380;340;260;280;260;320;340;320;340;280;400;320;280;360;320;360;300;320;380;300,300,1,100828,5,higher,florida
15/02/2020 18:42,15/02/2020 18:45,191,1,R_2uCihxtdduJsFY6,,,,,,,,,2,2,1,,,,300,240,A9WQDXHITYXJG,260;340;360;280;320;240;320;300;280;340;300;360;320;380;360;280;320;300;380;400;300;320;340;260;340,260;320;300;340;380;300;320;280;380;340;320;360;300;300;280;340;360;240;340;320;360;320;260;280;400,260,1,94471,3,same,colorado
15/02/2020 18:42,15/02/2020 18:45,179,1,R_24629zqxKVOHjrV,,,,,,,,,2,2,1,,,,300,240,A2UT8N40ZKBJEP,280;320;320;360;240;360;360;340;320;340;320;380;320;400;340;260;260;300;340;280;300;380;300;300;280,360;280;320;360;440;320;240;280;460;140;220;300;260;380;200;340;400;480;320;300;160;340;180;500;420,260,1,54929,3,higher,colorado
15/02/2020 18:41,15/02/2020 18:45,225,1,R_3Okb12vpmxB0PbO,,,,,,,,,2,2,2,2,2,,310,280,A2VLH8OP95RLP7,300;300;320;380;340;280;300;320;340;360;320;300;360;260;360;280;320;240;340;380;260;280;400;320;340,480;320;340;380;200;300;360;320;420;240;160;180;280;140;320;340;400;360;220;260;280;460;440;300;500,320,0,72838,6,higher,colorado
15/02/2020 18:40,15/02/2020 18:45,295,1,R_1gROmyudZ1YkTsh,2,2,1,,,,320,240,,,,,,,,,A1D7TQD8GHN57N,320;500;320;320;280;200;480;280;160;300;260;460;180;380;420;360;340;240;440;360;400;140;340;300;220,260;400;360;320;340;280;280;320;260;300;340;340;360;320;340;320;360;280;300;320;300;380;300;380;240,260,1,109417,3,higher,florida
15/02/2020 18:36,15/02/2020 18:46,560,1,R_2EBoQZIp5dLA3zM,2,2,1,,,,340,240,,,,,,,,,A67J965P1M6K7,320;320;320;320;340;280;240;280;380;380;320;340;360;260;300;300;340;280;340;300;400;360;360;260;300,380;380;340;320;340;360;280;260;300;320;340;320;280;340;360;400;240;320;300;280;300;360;260;320;300,260,1,103769,3,same,florida
15/02/2020 18:42,15/02/2020 18:46,272,1,R_3FRniJbfvotz33P,,,,,,,,,2,2,1,,,,280,230,A3452W4E6YAVYQ,360;360;340;340;380;260;340;280;380;320;300;400;360;320;340;320;300;280;280;260;300;320;320;240;300,320;400;360;320;320;380;260;300;260;280;300;320;320;340;280;360;280;240;360;340;340;380;300;340;300,260,1,93711,3,same,colorado
15/02/2020 18:40,15/02/2020 18:46,347,1,R_Odkht194XptvwD7,,,,,,,,,2,2,1,,,,320,240,A2SAT0OFWA5TNL,280;380;300;340;320;360;300;280;360;320;300;320;340;400;240;320;340;360;280;380;340;260;320;300;260,320;260;340;240;280;380;320;360;400;280;300;320;300;340;280;360;360;320;260;300;380;320;340;340;300,260,1,68515,3,same,colorado
15/02/2020 18:44,15/02/2020 18:47,177,1,R_1hBkjx27eIKeNkP,,,,,,,,,2,1,,,,,5,5,A3C5GKBHN1Z6A6,360;360;300;320;300;280;300;380;360;340;320;380;240;320;320;300;280;340;400;280;340;260;340;320;260,360;300;300;160;200;320;260;360;500;320;180;220;140;400;480;380;340;280;320;420;280;460;440;340;240,320,1,76110,2,higher,colorado
15/02/2020 18:42,15/02/2020 18:47,317,1,R_3kM2qheyqxqNUvf,2,2,1,,,,300,160,,,,,,,,,A10ZW7G8U02Y78,340;320;400;320;180;420;340;320;220;380;140;480;360;300;280;500;240;300;200;460;280;260;360;160;440,260;340;300;280;400;340;260;320;320;360;360;280;340;320;240;380;340;300;320;320;280;300;360;380;300,260,1,137802,3,higher,florida
15/02/2020 18:44,15/02/2020 18:48,247,1,R_3EhjBRIrxgE6TO2,2,2,1,,,,300,240,,,,,,,,,A3CZ1M161552F5,340;280;300;260;400;300;360;280;300;340;340;320;360;320;340;320;300;260;280;240;320;360;380;380;320,300;400;360;380;340;260;260;320;280;320;280;360;320;340;320;300;340;380;320;300;240;360;340;300;280,260,1,67935,3,same,florida
15/02/2020 18:41,15/02/2020 18:48,398,1,R_DAKy6zfKryVeTRv,2,2,1,,,,300,240,,,,,,,,,A1S1WA8UKBQ131,340;360;360;320;300;240;360;260;340;280;280;320;320;400;300;340;300;320;340;380;260;280;380;300;320,340;360;320;240;360;300;340;360;320;380;280;280;340;300;320;380;320;340;260;260;300;320;280;300;400,260,1,102874,3,same,florida
15/02/2020 18:41,15/02/2020 18:48,438,1,R_1FFX7ATHBZ0FTje,1,,,,,,250,150,,,,,,,,,A1AFZ0ZL4WZDNN,360;340;260;240;320;320;320;380;340;300;300;360;360;320;280;280;300;260;320;340;400;340;380;300;280,300;400;320;280;360;320;380;360;360;260;240;340;320;340;300;320;340;320;300;340;280;380;260;280;300,340,1,151367,1,same,florida
15/02/2020 18:46,15/02/2020 18:49,177,1,R_9obydN3B23tPllL,,,,,,,,,2,2,1,,,,300,240,A106YMT2HB8SDP,320;380;320;300;320;280;400;320;260;340;380;320;340;360;300;280;360;240;300;360;300;280;340;260;340,320;280;300;240;260;320;300;340;340;320;380;360;340;300;400;340;280;260;320;360;280;320;300;380;360,260,1,53900,3,same,colorado
15/02/2020 18:35,15/02/2020 18:49,833,1,R_2pQtIWuIoytbn9u,1,,,,,,300,280,,,,,,,,,A2EVBKCDKO5R0,440;300;420;300;460;380;320;500;200;340;360;320;220;280;260;160;340;360;320;180;140;240;280;480;400,320;260;340;380;340;280;360;380;320;360;300;280;320;340;360;320;320;340;240;400;260;300;300;280;300,340,1,129696,1,higher,florida
15/02/2020 18:45,15/02/2020 18:49,217,1,R_27vU0KzbIiQYMzM,2,2,1,,,,305,140,,,,,,,,,A1ECTJEANEJ8IU,340;400;340;280;320;260;360;280;160;380;320;220;500;480;200;300;360;420;180;240;320;460;300;140;440,340;280;360;260;300;360;300;320;300;300;280;320;400;340;320;260;340;320;340;380;360;240;280;320;380,260,1,68138,3,higher,florida
15/02/2020 18:45,15/02/2020 18:49,249,1,R_XXS3NJkqdf8p25r,,,,,,,,,2,2,1,,,,260,220,ACKXL4PC6Q4M8,380;280;340;320;300;300;380;320;280;320;360;360;300;340;260;340;260;240;360;320;300;340;400;280;320,160;440;480;320;200;320;140;460;420;500;180;340;380;240;300;340;360;400;320;220;280;300;260;360;280,260,1,78689,3,higher,colorado
15/02/2020 18:46,15/02/2020 18:50,269,1,R_eqExbrRLcEUFfz3,,,,,,,,,1,,,,,,400,320,A3SH61ZK61F06M,380;360;360;300;320;340;400;320;280;300;300;280;340;260;300;340;280;340;320;320;240;320;380;260;360,320;200;140;300;480;180;280;160;260;400;340;380;360;360;500;340;280;320;420;240;220;320;440;460;300,340,1,39805,1,higher,colorado
15/02/2020 18:46,15/02/2020 18:51,261,1,R_2Tw627CJYoGsw4N,2,2,1,,,,300,240,,,,,,,,,A2GTIOIDTZNMOG,280;320;340;280;300;320;280;400;300;320;260;360;340;320;340;340;380;360;240;260;320;380;300;360;300,340;340;320;400;360;320;280;260;320;280;300;360;320;300;300;380;340;260;240;320;360;300;340;280;380,260,1,75956,3,same,florida
15/02/2020 18:47,15/02/2020 18:51,268,1,R_2y9hJBE2UuAHSuV,,,,,,,,,2,2,1,,,,300,240,A1CAMMBMSZQDYX,300;260;300;360;320;260;340;300;320;280;340;300;240;320;320;380;320;340;280;400;280;360;340;380;360,220;280;200;300;500;160;280;420;320;260;380;320;140;400;300;180;340;360;460;440;320;340;360;240;480,260,1,126594,3,higher,colorado
15/02/2020 18:48,15/02/2020 18:52,255,1,R_1F9RZfhWJ1Fxpb9,2,2,1,,,,260,200,,,,,,,,,A21C7UF436YACM,220;320;260;200;340;140;480;340;160;180;280;300;320;360;440;460;360;320;240;400;300;280;380;500;420,380;340;360;280;240;300;360;400;340;280;300;300;320;260;320;320;360;340;340;320;280;320;380;300;260,260,1,67850,3,higher,florida
15/02/2020 18:41,15/02/2020 18:52,706,1,R_1LjaEsYPYOGvMbr,,,,,,,,,2,2,1,,,,340,240,A3KOVUD3POTP6R,320;260;340;300;360;380;300;300;340;320;280;240;320;260;360;340;360;340;280;320;300;380;320;280;400,280;300;320;320;360;340;360;340;400;380;320;360;300;320;260;320;340;260;240;300;340;280;300;280;380,260,1,173684,3,same,colorado
15/02/2020 18:50,15/02/2020 18:54,236,1,R_1GKzoH7qgbQXglU,,,,,,,,,2,1,,,,,310,240,ATI2PYB30UTIY,240;320;300;380;340;360;300;320;340;320;300;280;360;300;340;380;260;320;260;400;280;340;320;360;280,380;300;280;300;320;360;260;380;320;320;340;320;300;340;340;360;260;280;400;240;320;300;340;280;360,320,1,78188,2,same,colorado
15/02/2020 18:48,15/02/2020 18:55,392,1,R_1F8qBwLtDzYKQlc,2,2,1,,,,300,240,,,,,,,,,A1VRZMS39UH2N1,360;300;280;320;340;300;320;300;360;380;320;300;340;320;280;240;380;400;360;340;260;280;340;260;320,300;380;340;260;340;280;320;340;320;260;240;320;340;360;400;360;360;300;280;320;320;380;300;280;300,260,1,132556,3,same,florida
15/02/2020 18:53,15/02/2020 18:56,147,1,R_1IiMkG9DUbgNKLC,1,,,,,,500,500,,,,,,,,,AK5DYS69328G8,340;320;300;320;260;380;280;300;240;400;300;360;340;380;360;300;340;280;320;320;320;280;260;360;340,380;320;280;240;300;280;340;380;360;300;320;360;280;300;320;400;340;340;260;360;260;300;340;320;320,340,1,34452,1,same,florida
15/02/2020 18:50,15/02/2020 18:56,345,1,R_2TC18ogjEs3E5tF,2,1,,,,,320,260,,,,,,,,,AFBOZQ9NAONYR,360;280;400;300;300;260;360;320;340;300;380;320;280;340;340;320;240;320;380;360;320;340;260;300;280,320;320;240;320;300;280;320;300;280;340;380;340;260;340;260;340;380;360;400;360;300;280;300;360;320,320,1,137332,2,same,florida
15/02/2020 18:44,15/02/2020 18:56,742,1,R_tRSeuvjZtckic5r,,,,,,,,,1,,,,,,137,250,AHVG4CH4HNO9I,400;280;320;320;340;320;260;320;300;260;300;280;360;340;340;360;380;280;380;300;340;320;300;360;240,500;380;320;300;320;340;360;480;200;240;180;260;360;160;140;460;280;420;400;320;440;220;280;340;300,340,1,222745,1,higher,colorado
15/02/2020 18:44,15/02/2020 18:57,803,1,R_3JfPGZzsMnpNepM,,,,,,,,,2,2,1,,,,300,260,A3JRDYXNL53YQA,300;320;360;280;300;260;320;380;320;300;320;380;280;340;400;240;360;260;280;340;300;320;340;360;340,380;340;260;280;340;340;360;400;360;300;320;380;300;280;320;320;320;340;280;300;240;320;260;300;360,260,1,301074,3,same,colorado
15/02/2020 18:54,15/02/2020 18:57,168,1,R_1K3HMebhrk6cCS9,1,,,,,,350,350,,,,,,,,,AXHF5P4RMPPQG,260;320;340;280;320;320;400;300;340;320;380;300;280;300;300;340;340;360;240;360;320;360;280;380;260,320;240;300;320;320;340;340;380;380;340;300;300;360;260;280;300;320;360;260;320;360;280;280;400;340,340,1,38268,1,same,florida
15/02/2020 18:52,15/02/2020 18:58,354,1,R_4YHIALbkYxnq0wN,,,,,,,,,2,2,1,,,,340,220,A2KL3KZIU7H2JZ,280;320;400;300;300;320;260;300;280;360;300;340;260;340;320;320;360;380;320;340;340;280;360;240;380,280;360;360;440;200;400;420;300;140;380;240;320;260;500;220;480;320;340;300;280;320;460;180;160;340,260,1,129641,3,higher,colorado
15/02/2020 18:53,15/02/2020 18:58,311,1,R_33g981InxFJX6BO,,,,,,,,,2,2,2,2,2,,300,240,A1REJE4H1KLBXY,360;300;400;240;340;340;320;360;280;380;340;320;300;300;380;260;280;360;320;320;280;320;260;340;300,180;260;500;360;360;220;320;280;380;480;140;320;440;320;420;300;300;340;160;280;200;240;340;460;400,320,0,133752,6,higher,colorado
15/02/2020 18:56,15/02/2020 18:59,209,1,R_XnrAhAAOEHJRSo1,,,,,,,,,2,2,1,,,,280,180,AMZZ3D0GQ55KD,300;380;320;340;280;320;300;280;400;260;380;340;280;300;300;360;320;340;260;320;340;240;320;360;360,360;360;460;240;420;320;320;260;180;480;320;140;280;380;280;300;200;160;440;400;340;340;220;300;500,260,1,86450,3,higher,colorado
15/02/2020 18:53,15/02/2020 18:59,378,1,R_2V2A2VRus1VaeSh,2,2,1,,,,300,240,,,,,,,,,AQS28K3DFC0EA,240;340;340;320;340;360;340;280;300;300;360;280;320;260;260;280;300;400;320;320;380;360;300;380;320,320;360;340;280;300;320;320;260;260;280;340;400;320;360;300;380;380;300;240;340;360;280;320;340;300,260,1,110722,3,same,florida
15/02/2020 18:55,15/02/2020 18:59,269,1,R_2QtHEphfnGiiLwT,1,,,,,,150,200,,,,,,,,,A29W8FRNCUTIM9,220;460;400;260;140;340;440;160;380;240;320;360;320;500;340;420;300;480;280;180;200;300;320;360;280,300;340;240;300;380;320;400;260;360;320;320;280;320;280;380;280;340;340;320;360;340;300;300;360;260,340,1,129930,1,higher,florida
15/02/2020 18:52,15/02/2020 19:00,474,1,R_10A7Wzj7YvtRSZE,,,,,,,,,2,2,1,,,,300,220,A1DKS1KI6S93HF,360;320;340;260;320;340;280;300;360;320;300;380;340;380;240;340;300;320;260;280;320;400;300;280;360,400;240;180;200;340;420;380;500;300;220;160;260;300;460;280;440;320;360;340;360;320;140;280;480;320,260,1,145973,3,higher,colorado
15/02/2020 18:45,15/02/2020 19:00,898,1,R_3iqedUdE6mmzMsm,2,2,1,,,,300,240,,,,,,,,,ATDV80MHOYO1N,260;340;280;320;320;340;360;300;300;240;320;280;360;320;260;280;320;380;340;380;360;300;340;300;400,300;340;340;320;400;280;360;300;320;300;300;380;240;380;360;340;320;320;360;260;260;340;280;320;280,260,1,104453,3,same,florida
15/02/2020 18:55,15/02/2020 19:00,320,1,R_1GH6HqaZ31cAUg5,,,,,,,,,2,2,1,,,,350,280,A28CJDCL0BC8CJ,320;300;320;360;340;300;260;360;400;300;320;280;320;320;340;340;240;260;340;300;380;280;280;380;360,340;300;340;300;260;320;240;360;380;360;400;300;320;340;300;320;360;320;340;280;280;380;320;280;260,260,1,98309,3,same,colorado
15/02/2020 18:57,15/02/2020 19:00,198,1,R_1N8NK75JavnT9XD,2,2,1,,,,310,240,,,,,,,,,A3MJLWCBFE3HJI,320;320;460;220;440;300;360;340;500;300;380;320;240;160;200;420;400;180;260;280;340;360;480;140;280,300;280;380;360;340;320;300;340;260;280;320;400;300;300;260;340;280;360;320;240;380;360;320;320;340,260,1,76721,3,higher,florida
15/02/2020 18:56,15/02/2020 19:01,296,1,R_OkX3q1jElleho4x,2,2,1,,,,300,240,,,,,,,,,A33L3PLJIWPK67,340;340;280;360;260;280;380;320;240;340;320;380;360;260;300;320;300;320;300;280;320;360;400;300;340,340;320;300;340;320;260;300;320;300;400;320;380;280;320;340;380;300;360;280;340;360;260;360;240;280,260,1,56716,3,same,florida
15/02/2020 18:58,15/02/2020 19:01,193,1,R_1gUzYLSTl1zT46I,2,2,1,,,,320,240,,,,,,,,,A2OPYRV3GLAPS1,320;260;300;340;360;320;280;380;380;260;340;320;400;320;360;340;360;240;340;280;300;320;300;280;300,340;380;340;300;380;300;340;320;340;360;240;320;280;360;260;360;260;320;280;300;320;300;400;320;280,260,1,56499,3,same,florida
15/02/2020 18:55,15/02/2020 19:01,400,1,R_247xJRlROchvf6R,2,2,1,,,,350,240,,,,,,,,,A1GNZFZCDK1LSY,360;300;320;320;340;320;320;300;400;340;240;360;320;260;380;340;280;260;280;340;300;380;280;360;300,280;380;280;300;260;380;300;320;360;400;320;240;360;300;340;340;360;320;320;260;280;300;320;340;340,260,1,179309,3,same,florida
15/02/2020 18:54,15/02/2020 19:02,489,1,R_1Dx82iLxzx6jmFl,2,2,2,2,1,,250,140,,,,,,,,,A20NLJPYP65LNU,200;440;260;320;160;300;460;280;320;140;240;420;500;320;180;340;400;360;360;280;380;340;220;300;480,380;240;400;340;360;320;360;260;300;280;320;320;340;320;380;340;280;340;360;300;260;320;280;300;300,300,1,204464,5,higher,florida
15/02/2020 18:51,15/02/2020 19:03,694,1,R_vPrfyoldJ2L3vDH,,,,,,,,,2,2,1,,,,300,240,A184ZSB9UU3K02,320;360;320;280;260;340;300;360;320;320;300;340;260;240;340;300;320;280;400;300;360;380;380;280;340,280;380;320;340;280;340;320;300;320;240;280;320;360;380;260;300;360;300;300;340;260;320;360;340;400,260,1,473421,3,same,colorado
15/02/2020 19:01,15/02/2020 19:03,152,1,R_1Gy9JjWpduttMom,,,,,,,,,2,2,1,,,,300,240,A2VYUS5U55IMV8,300;280;280;340;340;320;300;360;320;360;320;340;400;260;300;260;380;380;340;320;300;360;280;320;240,340;280;280;300;380;340;360;340;400;260;360;320;300;320;260;280;240;320;320;300;320;300;340;380;360,260,1,65511,3,same,colorado
15/02/2020 18:50,15/02/2020 19:04,838,1,R_1Eal6zb6gCq3Yjr,1,,,,,,260,360,,,,,,,,,AZ405DPPHYJX1,360;240;300;380;360;340;380;300;340;280;300;320;400;320;280;320;280;260;300;260;340;320;320;340;360,320;300;340;360;280;300;320;260;380;280;340;280;400;360;360;380;300;320;320;340;340;300;240;320;260,340,1,211525,1,same,florida
15/02/2020 19:00,15/02/2020 19:04,221,1,R_1o70Ubm5eKti8qu,,,,,,,,,2,2,1,,,,300,240,A3J841W6N61ICC,340;320;300;300;400;360;240;380;340;280;320;340;380;260;300;320;300;320;260;340;360;320;280;360;280,340;340;360;340;300;320;280;260;280;320;280;360;320;240;340;360;380;400;320;300;300;320;260;380;300,260,1,91225,3,same,colorado
15/02/2020 19:02,15/02/2020 19:04,106,1,R_22RXT0KZuFv4cJP,1,,,,,,400,400,,,,,,,,,A1GK1IUWESBR20,340;260;160;320;360;380;360;440;500;220;400;420;280;340;240;280;320;300;480;460;140;180;200;320;300,320;300;320;300;340;340;240;400;340;340;320;320;280;360;360;260;260;320;280;300;360;380;300;280;380,340,1,58926,1,higher,florida
15/02/2020 18:58,15/02/2020 19:04,346,1,R_2vlfiO3c2pVXexL,,,,,,,,,2,2,1,,,,300,240,A1EGU4HESV2QBM,300;280;380;340;260;360;320;300;260;340;360;400;320;280;340;320;380;300;320;240;280;320;340;300;360,400;340;300;340;320;300;360;280;280;260;300;320;380;340;300;240;320;340;320;320;360;260;360;280;380,260,1,157915,3,same,colorado
15/02/2020 18:40,15/02/2020 19:04,1435,1,R_2zehLlwrsTKUSUI,,,,,,,,,2,2,1,,,,320,260,A8EFVPUTVHA4N,380;340;380;280;280;340;260;360;400;260;340;340;240;320;320;320;360;300;360;300;320;280;320;300;300,280;340;260;320;260;300;340;240;300;320;380;360;360;280;340;340;320;360;300;300;380;320;280;400;320,260,1,329240,3,same,colorado
15/02/2020 19:01,15/02/2020 19:05,224,1,R_O6zaje3zF7Ff0ad,,,,,,,,,2,2,1,,,,320,180,A28H08HUKIHSK3,280;340;300;320;280;320;300;340;360;300;260;280;340;240;300;400;380;380;260;360;320;340;360;320;320,220;380;180;460;300;500;300;320;140;260;320;340;280;400;340;200;240;160;480;360;280;440;420;360;320,260,1,95465,3,higher,colorado
