StartDate,EndDate,Duration (in seconds),Finished,Age,Gender,Death,HeadCount,TInstruc_First Click,TInstruc_Last Click,TInstruc_Page Submit,TInstruc_Click Count,TAuction1_First Click,TAuction1_Last Click,TAuction1_Page Submit,TAuction1_Click Count,TAuction2_First Click,TAuction2_Last Click,TAuction2_Page Submit,TAuction2_Click Count,TAuction3_First Click,TAuction3_Last Click,TAuction3_Page Submit,TAuction3_Click Count,1_Bid,1_T,2_Bid,2_T,3_Bid,3_T,4_Bid,4_T,5_Bid,5_T,6_Bid,6_T,7_Bid,7_T,8_Bid,8_T,9_Bid,9_T,10_Bid,10_T,MaxBid,GetCard,GetCash,workerId,prices,prices_amazon,prices_wholefoods,EndLoop,dispersion
27/03/2020 17:19,27/03/2020 17:25,372,1,21,5,1,1,10.799,16.223,174.937,2,0,0,12.469,0,0,0,8.365,0,0,0,30.82,0,40,1,,,,,,,,,,,,,,,,,,,37,1,0,AI5C0GAB46GX4,"30,28,34,29,35,35,30,33,33,32,31,31,32,27,32,29,34,34,33,32,31,36,37,30,32,31,33,33,31,33,33,31,32,33,31,32,32,32,32,34,32,30,32,30,32,34,31,32,31,33",32;30;37;36;31;32;33;34;34;29;32;27;32;31;31;32;33;33;30;35;35;29;34;28;30,33;31;32;31;34;32;30;32;30;32;34;32;32;32;32;31;33;32;31;33;33;31;33;33;31,1,lower
27/03/2020 17:24,27/03/2020 17:26,148,1,44,4,1,1,0,0,6.43,0,0,0,5.783,0,0,0,5.64,0,0,0,2.894,0,37,1,,,,,,,,,,,,,,,,,,,36,1,50,ARVNRQDTAFA1Q,"30,32,36,32,33,35,34,28,34,32,30,31,33,33,34,29,29,32,31,32,31,30,27,35,37,35,46,39,21,14,33,40,22,43,50,18,37,30,24,42,31,36,26,25,29,27,28,34,32,38",37;35;27;30;31;32;31;32;29;29;34;33;33;31;30;32;34;28;34;35;33;32;36;32;30,38;32;34;28;27;29;25;26;36;31;42;24;30;37;18;50;43;22;40;33;14;21;39;46;35,1,higher
27/03/2020 17:24,27/03/2020 17:26,108,1,32,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A15WD1ZTK07UO4,,,,0,lower
27/03/2020 17:24,27/03/2020 17:27,204,1,28,4,1,1,0,0,19.415,0,0,0,6.946,0,0,0,4.9,0,0,0,4.269,0,20,2,50,1,,,,,,,,,,,,,,,,,25,1,50,A13Q9QMG1OUD3W,"33,32,31,34,34,32,36,34,32,29,37,35,28,32,31,33,30,35,31,32,33,30,29,27,30,28,18,46,30,38,36,40,29,22,26,32,50,33,37,42,31,25,35,34,14,39,24,21,43,27",30;27;29;30;33;32;31;35;30;33;31;32;28;35;37;29;32;34;36;32;34;34;31;32;33,27;43;21;24;39;14;34;35;25;31;42;37;33;50;32;26;22;29;40;36;38;30;46;18;28,1,higher
27/03/2020 17:24,27/03/2020 17:27,201,1,34,5,1,1,6.189,9.763,10.237,3,1.037,1.037,11.927,1,1.128,1.128,11.808,1,0.676,0.676,11.485,1,40,1,,,,,,,,,,,,,,,,,,,37,0,50,A1A7KUSFVQZUPX,"31,33,32,37,29,29,27,30,30,30,32,28,33,32,31,34,32,34,31,32,33,36,35,34,35,33,32,34,32,33,33,30,32,32,33,32,31,31,32,34,33,31,31,32,32,31,33,30,31,32",35;34;35;36;33;32;31;34;32;34;31;32;33;28;32;30;30;30;27;29;29;37;32;33;31,32;31;30;33;31;32;32;31;31;33;34;32;31;31;32;33;32;32;30;33;33;32;34;32;33,1,lower
27/03/2020 17:24,27/03/2020 17:29,293,1,46,5,1,1,0,0,38.285,0,0,0,18.754,0,0,0,12.791,0,0,0,56.05,0,39,1,,,,,,,,,,,,,,,,,,,37,1,10,A1KSK3LIA889Q7,"30,31,34,37,33,34,32,32,33,27,36,32,35,34,30,33,31,32,30,35,31,29,29,32,28,32,33,32,33,33,34,32,30,32,32,33,31,31,31,34,32,32,31,32,31,33,33,30,31,32",28;32;29;29;31;35;30;32;31;33;30;34;35;32;36;27;33;32;32;34;33;37;34;31;30,32;31;30;33;33;31;32;31;32;32;34;31;31;31;33;32;32;30;32;34;33;33;32;33;32,1,lower
27/03/2020 17:24,27/03/2020 17:29,290,1,28,4,1,1,0,0,4.9,0,0,0,6.459,0,0,0,2.78,0,0,0,3.587,0,40,1,,,,,,,,,,,,,,,,,,,50,1,50,A36GED09PUEAJ3,"31,29,32,33,32,34,37,34,27,30,32,28,32,31,30,35,32,31,35,30,34,33,29,33,36,32,33,33,32,31,33,30,34,30,32,31,31,31,32,32,32,31,33,32,32,33,34,31,33,32",36;33;29;33;34;30;35;31;32;35;30;31;32;28;32;30;27;34;37;34;32;33;32;29;31,32;33;31;34;33;32;32;33;31;32;32;32;31;31;31;32;30;34;30;33;31;32;33;33;32,1,lower
27/03/2020 17:28,27/03/2020 17:31,154,1,34,4,1,1,0,0,4.247,0,0,0,1.996,0,0,0,1.633,0,0,0,2.532,0,40,1,,,,,,,,,,,,,,,,,,,40,1,60,A3JKSLQVXXO6SF,"30,37,34,34,30,31,32,33,32,35,34,29,31,32,32,27,30,33,28,31,35,32,29,36,33,33,32,32,32,30,33,31,31,33,32,33,34,30,31,32,33,31,32,32,34,31,33,32,31,32",33;36;29;32;35;31;28;33;30;27;32;32;31;29;34;35;32;33;32;31;30;34;34;37;30,32;31;32;33;31;34;32;32;31;33;32;31;30;34;33;32;33;31;31;33;30;32;32;32;33,1,lower
27/03/2020 17:26,27/03/2020 17:33,436,1,26,4,1,1,6.852,6.852,9.382,1,7.16,7.16,7.956,1,6.197,6.197,7.934,1,6.271,6.271,7.804,1,40,1,,,,,,,,,,,,,,,,,,,37,1,25,A1251G78LIS2M3,"32,35,32,31,28,30,32,30,36,31,29,31,34,32,33,35,32,29,33,34,34,30,37,33,27,31,33,32,33,30,32,31,32,32,33,33,30,31,34,32,32,31,31,32,32,32,33,33,34,31",27;33;37;30;34;34;33;29;32;35;33;32;34;31;29;31;36;30;32;30;28;31;32;35;32,31;34;33;33;32;32;32;31;31;32;32;34;31;30;33;33;32;32;31;32;30;33;32;33;31,1,lower
27/03/2020 17:26,27/03/2020 17:34,478,1,46,5,1,1,2.281,307.232,312.415,17,4.709,4.709,6.559,1,0,0,8.201,0,2.775,2.775,5.408,1,52,1,,,,,,,,,,,,,,,,,,,58,1,8,A1SLNALIY43R2B,"34,33,29,34,32,33,28,31,34,32,29,30,37,27,31,32,33,31,32,35,36,30,35,32,30,40,46,28,50,27,36,14,30,29,26,25,39,42,35,43,18,33,24,34,31,37,38,22,32,21",30;32;35;30;36;35;32;31;33;32;31;27;37;30;29;32;34;31;28;33;32;34;29;33;34,21;32;22;38;37;31;34;24;33;18;43;35;42;39;25;26;29;30;14;36;27;50;28;46;40,1,higher
27/03/2020 17:30,27/03/2020 17:35,253,1,25,4,1,1,0,0,28.292,0,0,0,8.966,0,0,0,8.906,0,0,0,32.999,0,20,1,,,,,,,,,,,,,,,,,,,35,1,10,A25IIGNY5XETF4,"34,31,32,33,30,37,29,34,33,28,32,35,32,31,27,29,30,30,34,32,33,31,32,35,36,34,38,18,24,43,30,32,40,42,50,35,46,22,26,36,37,33,27,39,28,25,14,31,21,29",36;35;32;31;33;32;34;30;30;29;27;31;32;35;32;28;33;34;29;37;30;33;32;31;34,29;21;31;14;25;28;39;27;33;37;36;26;22;46;35;50;42;40;32;30;43;24;18;38;34,1,higher
27/03/2020 17:33,27/03/2020 17:35,124,1,30,4,1,1,0,0,9.975,0,0,0,12.972,0,0,0,10.491,0,0,0,2.542,0,40,1,,,,,,,,,,,,,,,,,,,15,0,32,A071465023D2F8RS5HYMG,,,,1,higher
27/03/2020 17:37,27/03/2020 17:41,221,1,26,5,1,1,34.941,34.941,44.955,1,0,0,3.412,0,0,0,2.086,0,0,0,2.102,0,51,1,,,,,,,,,,,,,,,,,,,50,1,25,AM2NZYM1ODCK0,"34,28,33,31,30,35,32,27,31,32,36,31,29,29,34,33,35,30,32,32,30,32,33,34,37,35,21,29,34,28,36,33,38,14,24,31,39,30,25,42,43,37,27,46,18,32,22,40,26,50",37;34;33;32;30;32;32;30;35;33;34;29;29;31;36;32;31;27;32;35;30;31;33;28;34,50;26;40;22;32;18;46;27;37;43;42;25;30;39;31;24;14;38;33;36;28;34;29;21;35,1,higher
27/03/2020 17:38,27/03/2020 17:42,243,1,50,5,1,1,0,0,43.464,0,0,0,7.739,0,0,0,23.163,0,0,0,13.224,0,39,1,,,,,,,,,,,,,,,,,,,37,1,10,AGZ4MDF3G7BL7,"33,32,36,29,33,32,35,35,29,32,27,34,30,32,37,34,32,31,30,31,30,31,34,28,33,37,28,27,30,29,25,34,50,46,26,39,22,21,38,43,40,18,14,31,35,33,42,32,24,36",33;28;34;31;30;31;30;31;32;34;37;32;30;34;27;32;29;35;35;32;33;29;36;32;33,36;24;32;42;33;35;31;14;18;40;43;38;21;22;39;26;46;50;34;25;29;30;27;28;37,1,higher
27/03/2020 17:41,27/03/2020 17:44,197,1,30,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3M9ZOPLZIQ2A,,,,0,higher
27/03/2020 17:33,27/03/2020 17:45,678,1,34,5,1,1,0,0,101.782,0,0,0,25.543,0,0,0,24.171,0,0,0,43.291,0,40,1,,,,,,,,,,,,,,,,,,,37,1,10,ASL7RAI80NUN3,"32,33,33,32,31,34,34,32,35,34,28,33,29,37,30,30,36,32,31,32,29,31,27,30,35,31,31,33,33,32,32,32,33,30,30,34,33,34,32,32,32,31,32,31,32,31,33,32,31,33",35;30;27;31;29;32;31;32;36;30;30;37;29;33;28;34;35;32;34;34;31;32;33;33;32,33;31;32;33;31;32;31;32;31;32;32;32;34;33;34;30;30;33;32;32;32;33;33;31;31,1,lower
27/03/2020 17:45,27/03/2020 17:49,232,1,33,5,1,1,0,0,17.147,0,0,0,14.294,0,0,0,11.107,0,0,0,23.235,0,35,1,,,,,,,,,,,,,,,,,,,37,0,25,A1R9BZPDJZGMLU,"30,35,32,31,33,29,28,32,34,30,35,34,34,32,31,29,32,36,27,37,33,31,30,32,33,32,30,32,31,32,30,32,33,33,32,31,32,31,32,33,31,33,33,31,32,34,32,34,33,31",33;32;30;31;33;37;27;36;32;29;31;32;34;34;35;30;34;32;28;29;33;31;32;35;30,31;33;34;32;34;32;31;33;33;31;33;32;31;32;31;32;33;33;32;30;32;31;32;30;32,1,lower
27/03/2020 17:49,27/03/2020 17:53,235,1,33,5,1,1,0,0,49.299,0,0,0,13.289,0,0,0,9.806,0,0,0,19.022,0,45,1,,,,,,,,,,,,,,,,,,,37,1,10,A2MSJVIM9M9T0L,"36,34,32,32,28,35,33,29,30,29,30,31,35,33,34,33,32,32,34,31,31,30,32,37,27,31,34,33,32,33,33,33,32,32,32,31,31,32,32,30,33,32,34,31,31,33,32,31,32,30",27;37;32;30;31;31;34;32;32;33;34;33;35;31;30;29;30;29;33;35;28;32;32;34;36,30;32;31;32;33;31;31;34;32;33;30;32;32;31;31;32;32;32;33;33;33;32;33;34;31,1,lower
27/03/2020 17:53,27/03/2020 17:59,342,1,57,5,1,1,85.152,85.152,101.711,1,0,0,17.388,0,0,0,9.124,0,19.383,19.383,22.242,1,40,1,,,,,,,,,,,,,,,,,,,37,1,10,A1MBEQJXRP50O,"32,35,30,32,33,36,31,37,33,34,32,32,32,31,28,30,29,29,34,33,34,30,27,31,35,33,32,31,33,32,33,31,30,32,32,34,31,32,33,34,31,32,33,32,33,31,32,32,31,30",35;31;27;30;34;33;34;29;29;30;28;31;32;32;32;34;33;37;31;36;33;32;30;35;32,30;31;32;32;31;33;32;33;32;31;34;33;32;31;34;32;32;30;31;33;32;33;31;32;33,1,lower
27/03/2020 17:57,27/03/2020 18:00,201,1,25,5,1,1,0,0,25.598,0,0,0,13.319,0,0,0,8.884,0,0,0,17.398,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,A1HIKQZSF99PNF,"31,36,29,34,33,34,32,32,30,33,30,29,28,35,30,32,31,27,32,37,33,35,32,34,31,33,26,46,38,50,35,24,27,28,14,30,42,39,34,22,36,40,37,18,43,31,32,25,29,21",31;34;32;35;33;37;32;27;31;32;30;35;28;29;30;33;30;32;32;34;33;34;29;36;31,21;29;25;32;31;43;18;37;40;36;22;34;39;42;30;14;28;27;24;35;50;38;46;26;33,1,higher
27/03/2020 17:50,27/03/2020 18:01,678,1,61,4,1,1,0,0,150.007,0,0,0,32.02,0,0,0,27.72,0,0,0,93.438,0,40,2,35,1,,,,,,,,,,,,,,,,,34,1,10,A3KAQFMEUIWBLH,"30,33,36,35,35,34,32,31,27,28,32,29,37,34,34,30,32,30,29,33,33,31,32,32,31,32,14,31,37,42,50,43,22,28,36,29,40,35,33,18,39,27,30,38,34,46,24,26,21,25",31;32;32;31;33;33;29;30;32;30;34;34;37;29;32;28;27;31;32;34;35;35;36;33;30,25;21;26;24;46;34;38;30;27;39;18;33;35;40;29;36;28;22;43;50;42;37;31;14;32,1,higher
27/03/2020 17:51,27/03/2020 18:02,684,1,20,4,1,1,0,0,114.537,0,0,0,67.857,0,0,0,8.33,0,0,0,63.016,0,42,1,,,,,,,,,,,,,,,,,,,37,1,10,A3GHYD28ZZ3IEN,"35,32,31,31,35,31,34,32,33,34,29,28,30,34,30,37,33,36,33,30,32,29,32,32,27,33,33,32,32,32,30,32,31,32,31,31,32,31,32,31,33,34,33,34,33,30,32,32,31,33",27;32;32;29;32;30;33;36;33;37;30;34;30;28;29;34;33;32;34;31;35;31;31;32;35,33;31;32;32;30;33;34;33;34;33;31;32;31;32;31;31;32;31;32;30;32;32;32;33;33,1,lower
27/03/2020 18:02,27/03/2020 18:07,284,1,39,5,1,1,0,0,46.205,0,0,0,13.053,0,0,0,7.787,0,0,0,30.492,0,50,1,,,,,,,,,,,,,,,,,,,39,1,10,A285XRQ57CX4HK,"33,31,32,30,31,29,33,36,34,34,33,34,32,35,29,30,30,37,28,35,32,31,32,32,27,31,30,34,33,32,31,32,31,33,32,32,33,33,32,30,34,32,33,32,32,32,31,31,31,33",27;32;32;31;32;35;28;37;30;30;29;35;32;34;33;34;34;36;33;29;31;30;32;31;33,33;31;31;31;32;32;32;33;32;34;30;32;33;33;32;32;33;31;32;31;32;33;34;30;31,1,lower
27/03/2020 18:08,27/03/2020 18:12,278,1,26,4,1,1,0,0,83.391,0,0,0,13.063,0,0,0,6.671,0,0,0,10.551,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,AYW7RNUABDQM0,"36,30,33,32,35,32,33,32,35,34,29,31,34,33,32,29,32,27,37,30,34,28,31,31,30,32,32,34,32,33,32,30,30,33,31,33,32,34,31,32,31,33,31,33,32,31,31,32,32,33",30;31;31;28;34;30;37;27;32;29;32;33;34;31;29;34;35;32;33;32;35;32;33;30;36,33;32;32;31;31;32;33;31;33;31;32;31;34;32;33;31;33;30;30;32;33;32;34;32;32,1,lower
27/03/2020 18:10,27/03/2020 18:14,217,1,35,4,1,1,27.436,27.436,31.006,1,5.336,5.336,7.491,1,4.758,6.503,7.472,2,8.956,8.956,11.566,1,51,1,,,,,,,,,,,,,,,,,,,41,1,0,A3QG0ZI7X8BQII,"34,33,30,32,27,31,30,28,31,32,34,34,33,30,32,35,36,32,29,32,35,29,37,33,31,30,43,31,22,35,46,39,29,34,37,33,26,38,25,14,36,42,32,40,24,21,28,50,27,18",31;33;37;29;35;32;29;32;36;35;32;30;33;34;34;32;31;28;30;31;27;32;30;33;34,18;27;50;28;21;24;40;32;42;36;14;25;38;26;33;37;34;29;39;46;35;22;31;43;30,1,higher
27/03/2020 18:12,27/03/2020 18:15,173,1,22,5,1,1,13.129,13.129,13.987,1,0.505,0.505,9.829,1,0,0,5.539,0,0.529,0.529,4.579,1,40,1,,,,,,,,,,,,,,,,,,,37,1,0,A3NDAZ0RUF62U3,"36,35,30,29,31,37,32,33,31,28,34,30,34,30,29,32,35,32,34,33,33,32,31,27,32,32,31,34,32,33,33,34,33,32,32,31,31,33,33,32,30,31,31,31,32,32,33,32,30,32",32;27;31;32;33;33;34;32;35;32;29;30;34;30;34;28;31;33;32;37;31;29;30;35;36,32;30;32;33;32;32;31;31;31;30;32;33;33;31;31;32;32;33;34;33;33;32;34;31;32,1,lower
27/03/2020 18:11,27/03/2020 18:17,351,1,56,5,1,1,0,0,77.834,0,0,0,19.464,0,0,0,16.493,0,0,0,27.303,0,39,1,,,,,,,,,,,,,,,,,,,37,1,50,A3G0HI7L64KCSH,"35,30,34,35,36,31,27,31,33,31,32,32,29,33,29,32,30,37,32,34,32,34,30,33,28,33,34,33,32,34,33,31,31,31,32,30,33,32,32,30,32,33,31,32,32,31,32,33,32,31",28;33;30;34;32;34;32;37;30;32;29;33;29;32;32;31;33;31;27;31;36;35;34;30;35,31;32;33;32;31;32;32;31;33;32;30;32;32;33;30;32;31;31;31;33;34;32;33;34;33,1,lower
27/03/2020 18:13,27/03/2020 18:18,300,1,51,5,1,1,9.702,9.702,36.842,1,0,0,19.451,0,0,0,18.74,0,0,0,41.026,0,40,1,,,,,,,,,,,,,,,,,,,36,1,10,AZAL6UE0UMY2L,"28,31,32,34,30,31,32,37,32,33,33,34,31,36,35,29,30,30,27,34,35,29,33,32,32,33,32,34,31,34,33,30,32,32,32,31,33,31,31,32,32,33,32,31,32,32,33,33,31,30",32;32;33;29;35;34;27;30;30;29;35;36;31;34;33;33;32;37;32;31;30;34;32;31;28,30;31;33;33;32;32;31;32;33;32;32;31;31;33;31;32;32;32;30;33;34;31;34;32;33,1,lower
27/03/2020 18:17,27/03/2020 18:20,200,1,31,4,1,1,4.274,4.274,33.398,1,0,0,9.135,0,0,0,8.096,0,0,0,14.911,0,50,1,,,,,,,,,,,,,,,,,,,47,1,10,A2CPPG9U3339TC,"29,27,35,30,30,32,32,33,31,29,32,28,32,34,37,31,32,30,34,36,33,33,35,31,34,35,39,24,21,26,36,40,31,28,18,25,33,30,50,34,38,37,14,43,27,46,22,42,29,32",34;31;35;33;33;36;34;30;32;31;37;34;32;28;32;29;31;33;32;32;30;30;35;27;29,32;29;42;22;46;27;43;14;37;38;34;50;30;33;25;18;28;31;40;36;26;21;24;39;35,1,higher
27/03/2020 18:19,27/03/2020 18:22,145,1,24,4,1,1,0,0,4.7,0,1.824,1.824,7.331,1,0,0,2.646,0,0,0,1.335,0,35,2,39,1,,,,,,,,,,,,,,,,,37,1,10,AVT3FMKA0F34Q,"32,34,34,29,35,32,31,35,36,28,31,30,37,33,31,32,33,30,32,32,27,30,34,29,33,37,27,18,33,42,25,22,46,40,39,30,34,43,38,32,36,21,28,50,31,24,29,14,26,35",33;29;34;30;27;32;32;30;33;32;31;33;37;30;31;28;36;35;31;32;35;29;34;34;32,35;26;14;29;24;31;50;28;21;36;32;38;43;34;30;39;40;46;22;25;42;33;18;27;37,1,higher
27/03/2020 18:18,27/03/2020 18:22,216,1,45,4,1,1,0,0,2.296,0,3.136,3.136,3.664,1,0,0,14.432,0,0,0,1.515,0,55,1,,,,,,,,,,,,,,,,,,,35,1,30,A2X89WKSDUWMES,"35,30,33,32,32,32,31,30,33,36,28,27,29,34,33,32,30,37,34,31,35,31,32,34,29,33,27,37,18,39,21,50,22,40,42,38,29,43,24,34,46,36,25,30,26,28,31,14,32,35",29;34;32;31;35;31;34;37;30;32;33;34;29;27;28;36;33;30;31;32;32;32;33;30;35,35;32;14;31;28;26;30;25;36;46;34;24;43;29;38;42;40;22;50;21;39;18;37;27;33,1,higher
27/03/2020 18:18,27/03/2020 18:22,243,1,32,5,1,1,0,0,49.708,0,0,0,11.19,0,0,0,7.692,0,0,0,20.758,0,40,1,,,,,,,,,,,,,,,,,,,37,1,18,A3LL1IZANQMY4B,"33,35,27,29,32,32,35,31,33,30,30,37,32,34,33,29,31,30,36,34,31,32,28,32,34,46,43,34,37,21,28,36,22,25,27,50,30,14,26,32,42,39,29,24,38,31,18,33,40,35",34;32;28;32;31;34;36;30;31;29;33;34;32;37;30;30;33;31;35;32;32;29;27;35;33,35;40;33;18;31;38;24;29;39;42;32;26;14;30;50;27;25;22;36;28;21;37;34;43;46,1,higher
27/03/2020 18:18,27/03/2020 18:23,254,1,20,5,1,1,44.553,44.553,45.766,1,0,0,17.219,0,0,0,9.983,0,8.131,8.131,9.767,1,50,1,,,,,,,,,,,,,,,,,,,37,1,32,A2NSLTS86CXASH,"34,32,27,33,29,31,34,31,31,37,30,32,33,30,29,35,32,33,32,36,34,28,32,35,30,39,18,40,29,22,33,30,21,46,50,38,37,27,24,35,14,42,36,32,25,31,34,26,28,43",30;35;32;28;34;36;32;33;32;35;29;30;33;32;30;37;31;31;34;31;29;33;27;32;34,43;28;26;34;31;25;32;36;42;14;35;24;27;37;38;50;46;21;30;33;22;29;40;18;39,1,higher
27/03/2020 18:21,27/03/2020 18:25,267,1,20,4,1,1,0,0,57.193,0,0,0,12.675,0,0,0,10.909,0,0,0,20.43,0,40,1,,,,,,,,,,,,,,,,,,,37,1,18,ALZAJSUSW2GY4,"27,31,33,29,28,33,32,32,30,35,30,35,34,32,29,37,34,33,32,31,32,31,34,36,30,31,30,32,33,32,33,33,32,30,31,31,32,34,33,32,32,34,31,33,33,32,31,32,32,31",30;36;34;31;32;31;32;33;34;37;29;32;34;35;30;35;30;32;32;33;28;29;33;31;27,31;32;32;31;32;33;33;31;34;32;32;33;34;32;31;31;30;32;33;33;32;33;32;30;31,1,lower
27/03/2020 18:22,27/03/2020 18:26,231,1,20,4,1,1,0,0,39.256,0,0,0,10.502,0,0,0,9.257,0,0,0,13.411,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,AGSGUNQUM6127,"33,34,35,32,36,34,30,28,30,37,29,33,27,32,32,35,31,31,30,33,31,32,32,34,29,31,33,32,30,31,33,33,31,32,33,31,32,30,32,31,32,32,31,33,34,34,32,33,32,32",29;34;32;32;31;33;30;31;31;35;32;32;27;33;29;37;30;28;30;34;36;32;35;34;33,32;32;33;32;34;34;33;31;32;32;31;32;30;32;31;33;32;31;33;33;31;30;32;33;31,1,lower
27/03/2020 18:28,27/03/2020 18:31,184,1,29,5,1,1,1.076,18.578,19.948,9,0,0,13.035,0,1.103,1.103,10.042,1,1.006,7.792,9.111,2,50,1,,,,,,,,,,,,,,,,,,,37,1,10,A1MRDYDYI78N92,"36,32,31,30,33,34,32,32,34,29,29,27,31,28,32,33,31,30,34,37,35,35,33,30,32,34,33,31,31,31,33,32,31,30,32,32,32,30,34,32,32,33,33,33,33,32,32,31,31,32",32;30;33;35;35;37;34;30;31;33;32;28;31;27;29;29;34;32;32;34;33;30;31;32;36,32;31;31;32;32;33;33;33;33;32;32;34;30;32;32;32;30;31;32;33;31;31;31;33;34,1,lower
27/03/2020 18:31,27/03/2020 18:33,167,1,22,5,1,1,0,0,19.677,0,0,0,8.18,0,0,0,5.704,0,0,0,12.034,0,60,1,,,,,,,,,,,,,,,,,,,38,1,18,A2N06EPV26RF6K,"31,30,34,31,34,29,32,35,30,35,33,32,37,33,27,32,28,34,30,33,32,36,31,29,32,33,32,32,32,33,31,33,32,32,32,31,31,32,33,31,32,31,30,30,32,33,31,34,34,33",32;29;31;36;32;33;30;34;28;32;27;33;37;32;33;35;30;35;32;29;34;31;34;30;31,33;34;34;31;33;32;30;30;31;32;31;33;32;31;31;32;32;32;33;31;33;32;32;32;33,1,lower
27/03/2020 18:35,27/03/2020 18:36,43,1,53,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2ACDEZLWBK48Z,,,,0,higher
27/03/2020 18:36,27/03/2020 18:37,43,1,53,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2ACDEZLWBK48Z,,,,0,lower
27/03/2020 18:37,27/03/2020 18:38,32,1,53,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2ACDEZLWBK48Z,,,,0,lower
27/03/2020 18:38,27/03/2020 18:39,14,1,41,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A359JNZVQ1VJKR,,,,0,lower
27/03/2020 18:36,27/03/2020 18:40,232,1,23,4,1,1,0,0,44.434,0,0,0,6.73,0,0,0,6.78,0,0,0,18.945,0,39,1,,,,,,,,,,,,,,,,,,,37,1,17,A1Z5LQ804DCO8S,"27,29,33,34,28,30,31,32,33,35,33,30,31,31,29,34,35,34,32,36,32,32,32,30,37,32,27,43,40,46,29,34,42,18,30,38,36,31,33,28,50,25,37,21,22,26,35,14,39,24",37;30;32;32;32;36;32;34;35;34;29;31;31;30;33;35;33;32;31;30;28;34;33;29;27,24;39;14;35;26;22;21;37;25;50;28;33;31;36;38;30;18;42;34;29;46;40;43;27;32,1,higher
27/03/2020 18:31,27/03/2020 18:41,604,1,20,4,1,1,0,0,317.841,0,0,0,12.801,0,0,0,8.07,0,18.133,18.133,18.142,1,42,1,,,,,,,,,,,,,,,,,,,37,1,10,A1EKC9QZ71U478,"30,32,34,32,32,33,35,33,31,31,29,34,28,32,29,27,33,30,30,35,36,34,37,32,31,33,32,31,32,33,32,33,32,31,33,33,33,31,32,31,34,32,31,32,30,30,32,31,32,34",31;32;37;34;36;35;30;30;33;27;29;32;28;34;29;31;31;33;35;33;32;32;34;32;30,34;32;31;32;30;30;32;31;32;34;31;32;31;33;33;33;31;32;33;32;33;32;31;32;33,1,lower
27/03/2020 18:38,27/03/2020 18:42,256,1,53,4,1,1,14.252,30.161,31.595,2,0,0,3.992,0,0,0,3.687,0,2.918,2.918,10.067,1,50,1,,,,,,,,,,,,,,,,,,,47,1,30,A2ACDEZLWBK48Z,"29,32,34,30,32,30,28,30,31,35,27,32,33,33,31,37,32,35,34,33,34,32,36,29,31,18,30,38,40,32,24,29,39,42,22,31,34,27,26,25,21,33,46,37,35,43,28,14,36,50",31;29;36;32;34;33;34;35;32;37;31;33;33;32;27;35;31;30;28;30;32;30;34;32;29,50;36;14;28;43;35;37;46;33;21;25;26;27;34;31;22;42;39;29;24;32;40;38;30;18,1,higher
27/03/2020 18:40,27/03/2020 18:44,232,1,26,5,1,1,4.526,18.117,19.162,5,3.521,3.521,7.692,1,28.482,28.482,29.898,1,32.252,32.252,33.698,1,40,1,,,,,,,,,,,,,,,,,,,34,1,10,A7YQ4FO5TQFBE,"33,34,27,35,32,31,32,32,37,36,32,31,34,28,30,31,29,33,30,29,30,34,32,35,33,32,31,30,32,33,32,33,31,31,33,34,32,31,32,32,32,31,32,33,33,31,32,33,34,30",33;35;32;34;30;29;30;33;29;31;30;28;34;31;32;36;37;32;32;31;32;35;27;34;33,30;34;33;32;31;33;33;32;31;32;32;32;31;32;34;33;31;31;33;32;33;32;30;31;32,1,lower
27/03/2020 18:42,27/03/2020 18:46,240,1,31,5,1,1,0,0,21.384,0,0,0,8.802,0,0,0,9.845,0,0,0,16.848,0,40,1,,,,,,,,,,,,,,,,,,,37,0,10,A2C2RTM1W48P5B,"32,35,37,32,27,33,30,33,31,32,30,34,29,34,34,31,32,31,35,32,33,36,30,29,28,32,31,31,31,32,32,32,32,33,32,33,33,31,33,32,31,34,33,33,31,32,32,30,34,30",28;29;30;36;33;32;35;31;32;31;34;34;29;34;30;32;31;33;30;33;27;32;37;35;32,30;34;30;32;32;31;33;33;34;31;32;33;31;33;33;32;33;32;32;32;32;31;31;31;32,1,lower
